"A302103 - Means of transportation (18) (Workers 16 years and over)"
"Current date: 2/28/2020 10:21:21 PM (Eastern Standard Time)"
"RESIDENCE","WORKPLACE","Means of Transportation 18","Output","Workers 16 and Over",
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Auto","Estimate","10"
"TAZ 00104188, San Francisco County, California","TAZ 00102885, Alameda County, California","Auto","Margin of Error","30"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Total, means of transportation","Estimate","30"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Total, means of transportation","Margin of Error","43"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","30"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","43"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Auto","Estimate","30"
"TAZ 00104188, San Francisco County, California","TAZ 00102995, Alameda County, California","Auto","Margin of Error","51"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Total, means of transportation","Estimate","15"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Total, means of transportation","Margin of Error","22"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","15"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","22"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Auto","Estimate","15"
"TAZ 00104188, San Francisco County, California","TAZ 00103019, Alameda County, California","Auto","Margin of Error","34"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Total, means of transportation","Estimate","10"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Total, means of transportation","Margin of Error","14"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","14"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Auto","Estimate","10"
"TAZ 00104188, San Francisco County, California","TAZ 00103175, Alameda County, California","Auto","Margin of Error","30"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Total, means of transportation","Estimate","10"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Total, means of transportation","Margin of Error","14"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","14"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Auto","Estimate","10"
"TAZ 00104188, San Francisco County, California","TAZ 00103647, Alameda County, California","Auto","Margin of Error","30"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Total, means of transportation","Estimate","4"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Total, means of transportation","Margin of Error","18"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","4"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","18"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Auto","Estimate","4"
"TAZ 00104189, San Francisco County, California","TAZ 00103185, Alameda County, California","Auto","Margin of Error","32"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Total, means of transportation","Estimate","10"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Total, means of transportation","Margin of Error","15"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","15"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Auto","Estimate","10"
"TAZ 00104189, San Francisco County, California","TAZ 00103221, Alameda County, California","Auto","Margin of Error","30"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Total, means of transportation","Estimate","10"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Total, means of transportation","Margin of Error","20"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Walked","Estimate","10"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Walked","Margin of Error","20"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103318, Alameda County, California","Auto","Margin of Error","29"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Total, means of transportation","Estimate","10"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Total, means of transportation","Margin of Error","16"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","16"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Auto","Estimate","10"
"TAZ 00104189, San Francisco County, California","TAZ 00103578, Alameda County, California","Auto","Margin of Error","31"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Total, means of transportation","Estimate","4"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Total, means of transportation","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Subway or elevated","Estimate","4"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00102871, Alameda County, California","Auto","Margin of Error","29"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Total, means of transportation","Estimate","10"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Total, means of transportation","Margin of Error","14"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","14"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Auto","Estimate","10"
"TAZ 00104190, San Francisco County, California","TAZ 00103320, Alameda County, California","Auto","Margin of Error","30"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Total, means of transportation","Estimate","4"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Total, means of transportation","Margin of Error","19"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","4"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","19"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00104191, San Francisco County, California","TAZ 00103628, Alameda County, California","Railroad","Margin of Error","12"
